category,path,line,snippet
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,181,"""baseline"": b,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,182,"""candidate"": c,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,183,"""candidate_minus_baseline"": delta,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,187,"""baseline"": """" if b is None else b,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,188,"""candidate"": """" if c is None else c,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,189,"""candidate_minus_baseline"": """" if delta is None else delta,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,192,candidate_specific = {
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,193,"""candidate_scale"": as_float(candidate_row.get(""mpc_assisted_candidate_scale"")) if candidate_row else None,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,194,"""candidate_row_count"": as_int(candidate_row.get(""candidate_row_count"")) if candidate_row else None,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,195,"""max_tau_candidate_abs"": as_float(candidate_row.get(""max_tau_candidate_abs"")) if candidate_row else None,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,196,"""max_tau_candidate_scaled_abs"": as_float(candidate_row.get(""max_tau_candidate_scaled_abs"")) if candidate_row else None,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,197,"""candidate_available_in_run"": as_bool(candidate_row.get(""candidate_available_in_run"")) if candidate_row else False,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,200,"if candidate_specific[""candidate_row_count""] != 100:"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,201,"failed_checks.append(""candidate_row_count_not_100"")"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,202,"if candidate_specific[""max_tau_candidate_scaled_abs""] is None or candidate_specific[""max_tau_candidate_scaled_abs""] <= 0.0:"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,203,"failed_checks.append(""candidate_scaled_torque_not_positive"")"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,206,"""baseline_qp_fail_steps_zero"": metric_comparison[""qp_fail_steps""][""baseline""] == 0,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,207,"""candidate_qp_fail_steps_zero"": metric_comparison[""qp_fail_steps""][""candidate""] == 0,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,208,"""baseline_saturation_steps_zero"": metric_comparison[""saturation_steps""][""baseline""] == 0,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,209,"""candidate_saturation_steps_zero"": metric_comparison[""saturation_steps""][""candidate""] == 0,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,210,"""baseline_min_z_gt_0p22"": (metric_comparison[""min_z""][""baseline""] or 0.0) > 0.22,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,211,"""candidate_min_z_gt_0p22"": (metric_comparison[""min_z""][""candidate""] or 0.0) > 0.22,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,212,"""baseline_roll_lt_0p20"": (metric_comparison[""max_abs_roll""][""baseline""] or 999.0) < 0.20,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,213,"""candidate_roll_lt_0p20"": (metric_comparison[""max_abs_roll""][""candidate""] or 999.0) < 0.20,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,214,"""baseline_pitch_lt_0p20"": (metric_comparison[""max_abs_pitch""][""baseline""] or 999.0) < 0.20,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,215,"""candidate_pitch_lt_0p20"": (metric_comparison[""max_abs_pitch""][""candidate""] or 999.0) < 0.20,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,216,"""baseline_tau_abs_le_23p7"": (metric_comparison[""max_tau_total_abs""][""baseline""] or 999.0) <= 23.7,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,217,"""candidate_tau_abs_le_23p7"": (metric_comparison[""max_tau_total_abs""][""candidate""] or 999.0) <= 23.7,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,225,"writer = csv.DictWriter(f, fieldnames=[""metric"", ""baseline"", ""candidate"", ""candidate_minus_baseline""])"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,229,"for source_path in [BASELINE_RUNNER, R2_RUNNER, R6_RUNNER]:"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,253,"""baseline_source_modified"": False,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,256,"""mujoco_closed_loop_baseline_mode_evidence_available"": r3.get(""mujoco_closed_loop_baseline_mode_executed"") is True if r3 else False,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,257,"""mujoco_closed_loop_candidate_mode_evidence_available"": r7.get(""mujoco_closed_loop_candidate_mode_executed"") is True if r7 else False,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,261,"""mpc_assisted_candidate_implemented"": True,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,262,"""mpc_assisted_candidate_executed_in_prior_run"": True,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,265,"""baseline_summary_csv"": str(BASELINE_SUMMARY_CSV.relative_to(ROOT)),"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,266,"""baseline_log_csv"": str(BASELINE_LOG_CSV.relative_to(ROOT)),"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,267,"""candidate_summary_csv"": str(CANDIDATE_SUMMARY_CSV.relative_to(ROOT)),"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,268,"""candidate_log_csv"": str(CANDIDATE_LOG_CSV.relative_to(ROOT)),"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,269,"""baseline_log_rows"": baseline_log_rows,"
control_mode_or_runner_args,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,270,"""candidate_log_rows"": candidate_log_rows,"
qp_osqp_solve_path,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,48,"""qp_fail_steps"","
qp_osqp_solve_path,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,108,"if key in {""qp_fail_steps"", ""saturation_steps""}:"
qp_osqp_solve_path,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,206,"""baseline_qp_fail_steps_zero"": metric_comparison[""qp_fail_steps""][""baseline""] == 0,"
qp_osqp_solve_path,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,207,"""candidate_qp_fail_steps_zero"": metric_comparison[""qp_fail_steps""][""candidate""] == 0,"
qp_osqp_solve_path,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,323,"for key in [""min_z"", ""max_abs_roll"", ""max_abs_pitch"", ""max_tau_total_abs"", ""qp_fail_steps"", ""saturation_steps""]:"
contact_gait_state,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,40,"""max_stance_joint_error"","
contact_gait_state,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,46,"""max_stance_acc_res_norm"","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,12,"SUMMARY_R3 = ROOT / ""results/logs_sample/stage14_5d_r3_baseline_mode_derived_runner_dry_run_summary.json"""
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,15,"BASELINE_SUMMARY_CSV = ROOT / ""results/logs_sample/stage14_5d_r2_closed_loop_ab_baseline_skeleton_summary.csv"""
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,16,"BASELINE_LOG_CSV = ROOT / ""results/logs_sample/stage14_5d_r2_closed_loop_ab_baseline_skeleton_log.csv"""
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,21,"BASELINE_RUNNER = ROOT / ""scripts/stage13_2_2400step_simulation_only_mixed_baseline_runner.py"""
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,36,"""max_abs_roll"","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,37,"""max_abs_pitch"","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,127,baseline_row = read_single_csv_row(BASELINE_SUMMARY_CSV)
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,130,if not baseline_row:
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,131,"failed_checks.append(""baseline_summary_csv_missing_or_empty"")"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,135,baseline_log_rows = csv_row_count(BASELINE_LOG_CSV)
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,138,if baseline_log_rows != 2400:
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,139,"failed_checks.append(f""baseline_log_row_count_not_2400:{baseline_log_rows}"")"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,143,if baseline_row:
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,144,"if baseline_row.get(""control_mode"") != ""baseline"":"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,145,"failed_checks.append(""baseline_control_mode_not_baseline"")"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,146,"if not as_bool(baseline_row.get(""pass"", baseline_row.get(""pass_test""))):"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,147,"failed_checks.append(""baseline_pass_false"")"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,148,"if as_bool(baseline_row.get(""mpc_assisted_candidate_executed"")):"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,149,"failed_checks.append(""baseline_candidate_executed_true"")"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,161,"for label, row in [(""baseline"", baseline_row), (""candidate"", candidate_row)]:"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,177,"b = metric_value(baseline_row, key)"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,181,"""baseline"": b,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,183,"""candidate_minus_baseline"": delta,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,187,"""baseline"": """" if b is None else b,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,189,"""candidate_minus_baseline"": """" if delta is None else delta,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,206,"""baseline_qp_fail_steps_zero"": metric_comparison[""qp_fail_steps""][""baseline""] == 0,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,208,"""baseline_saturation_steps_zero"": metric_comparison[""saturation_steps""][""baseline""] == 0,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,210,"""baseline_min_z_gt_0p22"": (metric_comparison[""min_z""][""baseline""] or 0.0) > 0.22,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,212,"""baseline_roll_lt_0p20"": (metric_comparison[""max_abs_roll""][""baseline""] or 999.0) < 0.20,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,213,"""candidate_roll_lt_0p20"": (metric_comparison[""max_abs_roll""][""candidate""] or 999.0) < 0.20,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,214,"""baseline_pitch_lt_0p20"": (metric_comparison[""max_abs_pitch""][""baseline""] or 999.0) < 0.20,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,215,"""candidate_pitch_lt_0p20"": (metric_comparison[""max_abs_pitch""][""candidate""] or 999.0) < 0.20,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,216,"""baseline_tau_abs_le_23p7"": (metric_comparison[""max_tau_total_abs""][""baseline""] or 999.0) <= 23.7,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,225,"writer = csv.DictWriter(f, fieldnames=[""metric"", ""baseline"", ""candidate"", ""candidate_minus_baseline""])"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,229,"for source_path in [BASELINE_RUNNER, R2_RUNNER, R6_RUNNER]:"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,253,"""baseline_source_modified"": False,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,256,"""mujoco_closed_loop_baseline_mode_evidence_available"": r3.get(""mujoco_closed_loop_baseline_mode_executed"") is True if r3 else False,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,265,"""baseline_summary_csv"": str(BASELINE_SUMMARY_CSV.relative_to(ROOT)),"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,266,"""baseline_log_csv"": str(BASELINE_LOG_CSV.relative_to(ROOT)),"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,269,"""baseline_log_rows"": baseline_log_rows,"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,271,"""baseline_control_mode"": baseline_row.get(""control_mode""),"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,287,"""A/B comparison is packaged from existing R3 baseline and R7 candidate closed-loop simulation runs."","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,290,"""Frozen baseline source is not modified."","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,301,"""This step compares the existing R3 baseline-mode closed-loop run and R7 MPC-assisted candidate-mode closed-loop run. It does not rerun MuJoCo."","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,307,"f""- Baseline summary CSV: `{BASELINE_SUMMARY_CSV.relative_to(ROOT)}`"","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,314,"f""- baseline_log_rows: {baseline_log_rows}"","
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,323,"for key in [""min_z"", ""max_abs_roll"", ""max_abs_pitch"", ""max_tau_total_abs"", ""qp_fail_steps"", ""saturation_steps""]:"
state_reading_mapping,scripts/stage14_5d_r8_closed_loop_ab_packaging.py,325,"doc.append(f""- {key}: baseline={item['baseline']}, candidate={item['candidate']}, delta={item['candidate_minus_baseline']}"")"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,17,"""stage14_5d_r1"": ROOT / ""results/logs_sample/stage14_5d_r1_baseline_runner_structure_inspection_summary.json"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,19,"""stage14_5d_r3"": ROOT / ""results/logs_sample/stage14_5d_r3_baseline_mode_derived_runner_dry_run_summary.json"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,27,"BASELINE_SUMMARY_CSV = ROOT / ""results/logs_sample/stage14_5d_r2_closed_loop_ab_baseline_skeleton_summary.csv"""
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,95,"OUT_SUMMARY.parent.mkdir(parents=True, exist_ok=True)"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,96,"OUT_DOC.parent.mkdir(parents=True, exist_ok=True)"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,114,baseline_row = read_single_csv_row(BASELINE_SUMMARY_CSV)
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,118,if not baseline_row:
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,119,"failed_checks.append(""missing_baseline_summary_csv"")"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,137,"""frozen_baseline_source_modified"": False,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,138,"""mujoco_closed_loop_baseline_mode_evidence_available"": r8.get(""mujoco_closed_loop_baseline_mode_evidence_available"") is True,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,156,"if boundary_flags[""frozen_baseline_source_modified""]:"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,157,"failed_checks.append(""frozen_baseline_source_modified_true"")"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,160,"""mujoco_closed_loop_baseline_mode_evidence_available"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,169,baseline_metrics = {
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,170,"""control_mode"": baseline_row.get(""control_mode""),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,171,"""total_steps"": as_int(baseline_row.get(""total_steps"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,172,"""pass"": as_bool(baseline_row.get(""pass"", baseline_row.get(""pass_test""))),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,173,"""min_z"": as_float(baseline_row.get(""min_z"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,174,"""max_abs_roll"": as_float(baseline_row.get(""max_abs_roll"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,175,"""max_abs_pitch"": as_float(baseline_row.get(""max_abs_pitch"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,176,"""max_tau_total_abs"": as_float(baseline_row.get(""max_tau_total_abs"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,177,"""qp_fail_steps"": as_int(baseline_row.get(""qp_fail_steps"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,178,"""saturation_steps"": as_int(baseline_row.get(""saturation_steps"")),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,198,"if baseline_metrics[""control_mode""] != ""baseline"":"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,199,"failed_checks.append(""baseline_control_mode_not_baseline"")"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,202,"if baseline_metrics[""total_steps""] != 2400:"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,203,"failed_checks.append(""baseline_total_steps_not_2400"")"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,206,"if baseline_metrics[""pass""] is not True:"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,207,"failed_checks.append(""baseline_pass_false"")"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,218,"""baseline_qp_fail_steps_zero"": baseline_metrics[""qp_fail_steps""] == 0,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,220,"""baseline_saturation_steps_zero"": baseline_metrics[""saturation_steps""] == 0,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,222,"""baseline_min_z_gt_0p22"": (baseline_metrics[""min_z""] or 0.0) > 0.22,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,224,"""baseline_roll_lt_0p20"": (baseline_metrics[""max_abs_roll""] or 999.0) < 0.20,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,226,"""baseline_pitch_lt_0p20"": (baseline_metrics[""max_abs_pitch""] or 999.0) < 0.20,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,228,"""baseline_tau_abs_le_23p7"": (baseline_metrics[""max_tau_total_abs""] or 999.0) <= 23.7,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,239,"""baseline_summary_csv"": rel(BASELINE_SUMMARY_CSV),"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,243,"""scripts/stage13_2_2400step_simulation_only_mixed_baseline_runner.py"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,252,"""docs/stage14_5d_r1_baseline_runner_structure_inspection.md"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,254,"""docs/stage14_5d_r3_baseline_mode_derived_runner_dry_run.md"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,301,"""frozen_baseline_source_modified"": False,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,308,"""baseline_metrics"": baseline_metrics,"
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,328,"""Closed-loop A/B evidence is packaged from existing R3 baseline and R7 candidate simulation runs."","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,358,"""## Baseline vs candidate evidence"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,360,"f""- baseline control mode: {baseline_metrics['control_mode']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,361,"f""- baseline total steps: {baseline_metrics['total_steps']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,370,"f""- baseline min_z: {baseline_metrics['min_z']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,372,"f""- baseline max_abs_roll: {baseline_metrics['max_abs_roll']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,374,"f""- baseline max_abs_pitch: {baseline_metrics['max_abs_pitch']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,376,"f""- baseline max_tau_total_abs: {baseline_metrics['max_tau_total_abs']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,378,"f""- baseline qp_fail_steps: {baseline_metrics['qp_fail_steps']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,380,"f""- baseline saturation_steps: {baseline_metrics['saturation_steps']}"","
baseline_torque_generation,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,391,"f""- frozen_baseline_source_modified: {summary['frozen_baseline_source_modified']}"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,13,"""stage14_5a"": ROOT / ""results/logs_sample/stage14_5a_mpc_wbc_integration_preflight_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,14,"""stage14_5b"": ROOT / ""results/logs_sample/stage14_5b_offline_mpc_force_to_torque_candidate_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,15,"""stage14_5c"": ROOT / ""results/logs_sample/stage14_5c_mpc_force_reference_offline_qp_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,20,"""stage14_5d_r4"": ROOT / ""results/logs_sample/stage14_5d_r4_mpc_assisted_candidate_gated_negative_test_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,21,"""stage14_5d_r5"": ROOT / ""results/logs_sample/stage14_5d_r5_mpc_candidate_injection_design_inspection_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,22,"""stage14_5d_r6"": ROOT / ""results/logs_sample/stage14_5d_r6_derive_mpc_assisted_candidate_runner_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,23,"""stage14_5d_r7"": ROOT / ""results/logs_sample/stage14_5d_r7_candidate_mode_guarded_dry_run_summary.json"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,28,"CANDIDATE_SUMMARY_CSV = ROOT / ""results/logs_sample/stage14_5d_r6_closed_loop_ab_mpc_assisted_candidate_summary.csv"""
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,115,candidate_row = read_single_csv_row(CANDIDATE_SUMMARY_CSV)
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,120,if not candidate_row:
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,121,"failed_checks.append(""missing_candidate_summary_csv"")"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,139,"""mujoco_closed_loop_candidate_mode_evidence_available"": r8.get(""mujoco_closed_loop_candidate_mode_evidence_available"") is True,"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,142,"""mpc_assisted_candidate_implemented"": r8.get(""mpc_assisted_candidate_implemented"") is True,"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,143,"""mpc_assisted_candidate_executed_in_prior_run"": r8.get(""mpc_assisted_candidate_executed_in_prior_run"") is True,"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,161,"""mujoco_closed_loop_candidate_mode_evidence_available"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,163,"""mpc_assisted_candidate_implemented"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,164,"""mpc_assisted_candidate_executed_in_prior_run"","
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,181,candidate_metrics = {
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,182,"""control_mode"": candidate_row.get(""control_mode""),"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,183,"""total_steps"": as_int(candidate_row.get(""total_steps"")),"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,184,"""pass"": as_bool(candidate_row.get(""pass"", candidate_row.get(""pass_test""))),"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,185,"""candidate_scale"": as_float(candidate_row.get(""mpc_assisted_candidate_scale"")),"
mpc_wbc_candidate_torque,scripts/stage14_5d_r9_final_simulation_only_evidence_freeze.py,186,"""candidate_row_count"": as_int(candidate_row.get(""candidate_row_count"")),"
